0.1398377420439518,-0.13272810457266235,0.707,-1.8750246687100283,0.016969022750854493,0.07241305541992188,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.004260830124676651,0.00253578550119285,0,-0.0024260076602720115,-0.0021304150623383256,0.001267892750596425,0,-0.0024260076602720115,1421342522586,0,0,0,0,0,0,0
0.14442680776626082,-0.1352835236451013,0.705,-1.8766303716218629,0.0159507474899292,0.07715733337402343,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.008849895846985673,0.005091204573631797,0.0020000000000000018,-0.0008203047484374171,-0.029521401092370295,0.016520550339216386,0.012369230769230778,0.006590631767722249,1421342522586,0,0,0,0,0,0,0
0.14730964014971276,-0.13719052667287687,0.703,-1.8768747177171423,0.014257841110229492,0.0498485221862793,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.011732728230437611,0.006998207601407375,0.0040000000000000036,-0.0005759586531579597,-0.02115411160322151,0.013611998644968114,0.01396923076923078,0.0005517925558241512,1421342522586,0,0,0,0,0,0,0
0.15166963585732016,-0.13862999092008937,0.699,-1.8767874512545426,0.000882010042667389,0.06886643981933593,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.016092723938045006,0.008437671848619877,0.008000000000000007,-0.0006632251157576707,-0.03152326193306232,0.01196979725545418,0.02793846153846156,-0.001065993404679414,1421342522586,0,0,0,0,0,0,0
0.156402482149182,-0.14109400429337768,0.697,-1.878148808071098,0.013857630729675293,0.07882883453369141,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.02082557022990686,0.01090168522190818,0.010000000000000009,0.0006981317007976884,-0.03589734207113264,0.018718606928660342,0.018769230769230785,0.006981317007976269,1421342522586,0,0,0,0,0,0,0
0.1612146834326554,-0.1439961420381019,0.688,-1.8799290439081324,0.01965408134460449,0.08197039794921875,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.02563777151338026,0.013803822966632406,0.019000000000000017,0.002478367537832149,-0.0387307388215469,0.022528807031831265,0.06366153846153852,0.01069484063183735,1421342522911,0,0,0,0,0,0,0
0.16658458485572053,-0.14812482999675047,0.683,-1.8792658187923743,0.03448920059204102,0.09557156372070312,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.03100767293644538,0.017932510925280976,0.02399999999999991,0.0018151424220740342,-0.04441869028472718,0.031197652163055856,0.046123076923076274,-0.0012458965737326493,1421342522976,0,0,0,0,0,0,0
0.17236097202947195,-0.15267647487362873,0.678,-1.8795276181801734,0.03874633407592774,0.10328430938720704,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.0367840601101968,0.022484155802159234,0.028999999999999915,0.0020769418098731673,-0.0494956532983753,0.03575093493042408,0.050123076923076874,0.003285246676638397,1421342523041,0,0,0,0,0,0,0
0.1788270092581931,-0.1581146125630189,0.676,-1.880313016343571,0.04824472808837891,0.11719051361083985,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.04325009733891794,0.0279222934915494,0.030999999999999917,0.002862339973270789,-0.056442172208726604,0.043243426611721744,0.035569230769230714,0.006487254573567503,1421342523106,0,0,0,0,0,0,0
0.1854499105552217,-0.16373357938057478,0.672,-1.8823550515684042,0.05001950836181641,0.12029572296142578,0.13557691191927515,-0.1301923190714695,0.707,-1.8774506763703003,-0.04987299863594655,0.033541260309105286,0.03499999999999992,0.0049043751981039385,-0.06059827553274271,0.047026605326007415,0.04953846153846149,0.01432915315887232,1421342523171,0,0,0,0,0,0,0
